sentiment,review_body,product_category
1,"The fabric is so thin  i think this entire garment might actually fit in a normal-sized letter envelope. the problem is not going to be that the garment is see-through (which it is) - it's the fact that the super thin fabric is not silky  it's cotton-ey  and i suspect it will get ""stuck"" against the back of my shirt/pants while i'm wearing it and not drape nicely. i wonder if some tiny weights could be sewn to the bottom hem to keep it laying properly.....    however  i'm such a sucker for a pre",Jackets
1,I really like the look of this jacket  but i think it runs small and i must return the one i received. i am debating about ordering the next size up because it is so cute. it can go with jeans or khakis and bright or white shirt underneath. it seems very versatile. will be a good transition piece between seasons. i also like that it is made in the usa.,Jackets
1,I love this kimono. it fits great. and is gorgeous!!,Jackets
1,"This is a very stylish and unique trench. it does run a bit large as i am usually a medium in jackets  but needed a small for this one. i am 5'2""   120 lbs.  but with a large chest. i think it's very flattering. i have small hips  but the large pockets do not make me look bigger. it arrived very wrinkled  but i just touched it up with an iron. i think the color is more of a taupe-gray and will go with everything. love it!",Jackets
1,Wasn't too sure about this jacket when i got it in the mail - seemed a little boxy on - maybe a smaller size would've worked better but i want to be able to layer. however  i'm keeping it because it's versatile  i love the contrast of the front/back and the buttons on the sleeve (which actually button and un-button  meaning they aren't just for show and the sleeves can be easily rolled up). a great basic jacket with some neat details.,Jackets
1,Just beautiful! the details and the colors are combined in such an usual and chic way. the fit is really comfortable too--i found that the jacket runs tts  maybe even a bit large  but i purchased my regular size so that i could wear layers. keep in mind  i have a rather large bust  so someone with a smaller one could probably size down. please note  there are no closures in the front of the jacket  but it looks almost closed when you're wearing it.,Jackets
1,"I received this jacket in the mail today. i wasn't sure of my size so i ordered the s & m. i opened the medium first and found that to fit me well. i never tried the small on. fyi  i am 5'5""  125 lbs. & 34a in the chest. it allowed some ""give"" room for layering  like the picture of the model. this is a very cute jacket  no doubt about it. i like the combo of the linen with the leather. the outside of the jacket is well constructed. the reason i put 4 stars and said ""but"" is because of the unfini",Jackets
1,I purchased this jacket in green  x-small a while back and wasn?t 100% sure about it due to the size. i?m 5?3?  117 lbs and a 33a and thought it was a little snug so i tried on the small and that was way too big so i kept the xs. i have worn it a few times and it does look great however i can only wear thin tops with it. recently i purchased the black  x-small and this i love. it?s looser then the green so i can get away with thicker tops.   i do recommend both jackets. they are pricey for what,Jackets
-1,"These pants are more like 9"" not 10"". i was very dissappointed. the color is great and so is the fabric.  if you look more closely at the model the pants don't fit her either!! they are too small! i haven't decided whether or not to take them back because i am losing weight. i am a 31 so far but these pants are like a 30. i need the color because they go perfectly with a top i bought from retailer",Jeans
-1,I really wanted to love these because i love my other steps  but they did not feel or fit the same way at all. i was also disappointed to see that they are cream and not white. these jeans feel stiffer than other stets i own and the waist was huge on me. sadly  these will be going back.,Jeans
-1,As a tall girl  i was thrilled to see that these pants come in longs! they are amazing for dressing up (or sassing up) and outfit. i anxiously anticipated their arrival and wore them the very first night i bought them. however  as someone previously mentioned the quality is poor. after wearing them to they symphony  the knee tore while i was sitting in my seat! i really don't see a way to avoid this from happening since i had not moved. i'm sooo upset because i absolutely loved these pants!,Jeans
-1,I ordered these a size up because i'd just had a baby and knew i needed a bigger size. my pre-pre baby size (chubby phase) were size 8/29. these fit like a size 4. way too small. very disappointed!,Jeans
-1,I loved them on when i got them  but they literally frayed apart on my body as i wore them  and i had them on no more than 5 times. it was not a fit issue or a seam issue; they literally just frayed apart in two areas.  while flattering and incredibly comfortable  the fabric was not at all durable...they are not your typical  denim   they almost kind of a knit feel them.,Jeans
-1,Bummer  i fell in absolute love with these gems until i realized how weak the stretch is by the end of the day. i purchased them on the 13th of feb and can't bare to wear them anymore.,Jeans
-1,I loved the look of these pants in the pictures online and i loved the way that they fit. however when i got my pair  the flower placement was completely different. the whole front was black and there were just flowers running out of the crotch seams. i ordered another pair hoping they were just cut wrong  but those were even worse. they looked obscene.,Jeans
-1,So after reading the 2 reviews  decided to just order my usual size (26)  thinking they might be a tad snug. wrong! they were huge! i looked at the size to see if they sent me a size 30 by mistake! unfortunately small sizes sold out. quality is excellent as well as style  so bummed!,Jeans
-1,"These were great pants that fit well  had good rise  perfect stretch for my curves  and i was really happy to get them on sale. (i'm 5'10""  165lbs  with a pear shape).     after only three months of occasional wear (about once a week  at most)  and following wash instructions perfectly  they started deteriorating. the pockets are becoming unsewn  the fabric has over-stretched in little sections that bunch  and the bottom hem is coming unraveled. these are the most low-quality horrible pants i've",Jeans
0,I have been looking for a quality pair of black skinny jeans for a while. after reading the reviews  i had such high hopes for these jeans. i bought it in my usual size 28 and while the top part fit perfectly  i found that the bottom was too tapered in and ultra skinny making it not look right. sadly  i had to return.,Jeans
0,I am a pretty consistent size 2 or 26. ordered these in my usual 26 and  yikes  right out of the package knew they''d be way to small. they have a lot of stretch in them so i was able to get them buttoned but they were wayyyy too small and looked awful. i returned them for a 27 which i am still waiting for. i'll update this review when they arrive. other than the size issue  they were just as pictured/expected.,Jeans
0,I had high hopes for these as coh is my favorite brand of denim  and these crops were made specifically for petites. also  i was happy to see they were described as a straight jean  not a skinny. the fit and sizing seems to be a little off. i ordered my regular size in this brand  27p  but they were too big. sized down to a 26p. they were still too large in the waist (seemed very stretchy) but fit well in the legs. i like the fact that these crops were made for petites so the length was perfect ,Jeans
0,Nice soft jeans  cute style  and i wish i could keep them...they just are too small on me. :/ not sure if i've gained weight (which i don't think i have because i had on a size 28 pair of pants today) but i ordered a size 29 in these jeans and they zipped but just too snug around the waist. i would honestly need a 30 or 31. looks like they are selling out quickly so i doubt i'll be able to get the size i need.   if you have a small waist i think they would be fine but they don't fit my body type,Jeans
0,I absolutely love the fit of these jeans! they are perfect in length and fit nicely on the hips. they are fitted and look nice with boots  but they do not feel tight at all because of the legging material. legging material  while comfortable  typically feels thin  but these do not and they are quite warm.  the one major drawback is that the pants have pilled on the thighs. i have had these pants for about 1.5 months now and i have washed them (and have hang dried them) about 4 times. i have neve,Jeans
0,"I fell in love with these online. i thought they would be such a nice piece of statement denim. unfortunately they did not work for me. i am 5'2"" and the waist of these paints was four inches away from my breasts. it didn't look bad from the back but from the front it was comical. the denim itself is nice and heavy but  like the previous reviewer stated  not a dark wash. the pair i received was a medium whiskered wash. if i was taller these would have been a yes  despite the wash discrepancy.",Jeans
0,Can't pants. the material is lightweight and perfect for summer. however i felt they were cut narrow in the hips. i am a solid size 30/8 and i couldn't get the 30 over my hips.,Jeans
0,I loved the color of these but they bagged out with just one wear. they are going back to store.,Jeans
0,I loved these when i first got them. they fit perfectly and are the softest and most comfortable pair of cords i've ever owned. plus ag is the only brand of jeans i buy. unfortunately  they stretch out horribly within one wearing. for such a pricey pair of cords  i'm extremely disappointed. i'm not sure if i should've sized down  but now i'm wishing i had  although i'm not sure that would make a difference.,Jeans
1,"I got these in gray. like other reviewers mentioned  the waist is a little higher (not 70s though) but the jean had great control so it ""holds"" everything in instead of creating a muffin top which many shorter waisted jeans do. contours to the leg. love it!",Jeans
1,I absolutely love these jeans! the rise is mid so it is perfect  not too low and not too high. the embroidered flowers are gorgeous and so unique. these pants scream retailerpolgie to me. i had to buy them as soon as i saw them because i know they will go fast. pilcro denim fits great! i ordered these online as my store didn't have them. i ordered my normal size 26 (2) and they fit great. i have an athletic build and they fit me like a glove with comfy room. i can't wait till the temperature gets,Jeans
1,I just wore these for the first time and they are so comfortable. the mid rise waist is not too tight as many jeans are on me and the fitted hips keeps the wide leg crop cut from being frumpy. i wore them with sandals and i think they will wear well with booties and boots as the weather gets cooler too. they are a substantial weight jean not just for summer. these jeans will be seeing a lot of wear.,Jeans
1,"The perfect pair. i am 5'6"". 130lb  and ordered size 28  and it fits just right. it is a little stretchy  so molds to your shape. the legs are slender  but not too fitted. no stitching along the seems makes these jeans classy enough to work with a dressy shirt.",Jeans
1,I love these jeans! you can dress them up or down.,Jeans
1,I love the color and cut of the pants. they are more a dark indigo twill than a jean  to be sure. a fit issue is how the front pockets pop out because of the excessive stretchiness of the fabric. i wear them and love them  but stitched the front pockets closed to avoid the unflattering pop-out pockets.,Jeans
1,These are a different take on the white jean. thick enough that you don't see undies. cool lace detail on the ankles. i have very long legs  so they hit me a little higher than described. i did undo the laces a bit to give them a little kick at the bottom. i love the fit of the plico jean. i own a few pairs and they sit just high enough on my waist so when you bend over your bottom doesn't peek out. i usually wear a 27  and they aren't too tight and have a bit of stretch  but don't loose their s,Jeans
1,The rocket by citizens of humanity are my favorite jeans. perfect high rise and still makes the butt look good. they are incredibly comfortable. no more hiking up your jeans and bending over. love these so much. am very happy that j brand and citizens are making some good high rises now. won't buy anything else.,Jeans
1,"You do not want to know how many cropped  wide-leg jeans i've tried on. all the rest make me look ridiculous for various reasons....it's not easy to get this style right  apparently. these are great: comfy  make my legs look cute  not chopped off  they are not mysteriously tight in the upper thigh (why do some do that?) they act like trousers with a jean's casual edge. the ""let out"" hem is super cute and they are soft and comfortable. perfect with tucked in or shorter blouse styles.    i bought",Jeans
-1,"I bought this in the white  size m (140lbs.  5'8""  34b) because i wanted a baggy fit  which i got  so this is tts. the white is more of an off-white rather than a bright white  which i like because i happen to be looking for an off-white tee. and the shape is good--even in a larger size  this tee nips in at the waist.however  the quality of this tee is lacking  as it is the typical  cheap  marled  slightly see-through material that seems to be everywhere these days and the band on the back of th",Knits
-1,"This is a very awkward and unflattering shirt. i am very petite--90 pounds and 5'2"". the arms fit--length and width  but nothing else about this fit. the scoop was so low and wide that i would require a shirt underneath. it fell exactly like a tent and made a bell shape around my thighs. yikes! it looks cute on the model  but not on me. the material is also very thin and felt sort of like it should be a pajama top.",Knits
-1,I think this shirt would be really cute on the right body type  just not mine. i'm 5'5  125 and a 34ddd a couple weeks post partum. thought this could be a good shirt while i'm nursing bc it's flowy but stylish. unfortunately it did nothing for me when i put it on. the cut drew all attention to my big chest---not in a good way--and distracted from my smaller lower half. made me look much bigger and heavier than i actually am. probably good for small chested girls  very tall girls or curvy on the,Knits
-1,I really loved the colors and style of this top. unfortunately it runs a bit small and was too short on me. i'm 5'9. some mentioned they didn't like fabric but i thought it was good!,Knits
-1,What a disappointment and for the price  it's outrageous!,Knits
-1,This shirt was on sale  and it was a good price. that is where the goods ended... the shirt was not flattering. i sent it back asap!,Knits
-1,Wore it a couple of times  it is cool and comfortable. washed it and the raw edges are starting to fray. i might get one or two more wears out of it. hand washed and hung dry.,Knits
-1,I love off the shoulder looks and had high hopes for this top. unfortunately the folded top portion doesn't stay down at all. i found myself pulling at it all day and eventually gave up. the material is also not the best.,Knits
-1,Great color  soft fabric  but waaaaay too long. more like a night shirt than a t-shirt.,Knits
0,I wish that it had fit me better as the feel of the fabric and the color were great! regrettably  i am sending it back as the v opening is too low for my tastes and the fabric on the left of the first layer drapes weird on me. i am usually a s or m and in this top the s was plenty of length and room  would be swimming in a m. the fabric was soft and felt great against your skin and not thin as some fabrics can be. the color was just as shown and beautiful. hope it works for some of you out there,Knits
0,"This top had potential  but the cut is very boxy and not fitted at all like the front picture shows. the picture from the back is much more representative of what it looks like. i'm 5'7""  135lbs and normally wear either an xs or s and the xs in this was still huge and boxy  but very short with tight sleeves (i have small arms so hardly ever have an issue with tight sleeves). the small fit better as far as length and and sleeves  but still very boxy. the pattern and cutouts are very cute  but thi",Knits
0,I was hoping to find a slimming and cozy sweater  unfortunately this one was baggy and material was really bulky. one of those occasions where i would have never purchased this in person but online you can't quite tell the style and fit. i returned this item.,Knits
0,The fit of this top on me was much more boxy than on the model  maybe the fault of my fuller bust. my usual small definitely didn't reach my hips as it does hers  and appears wider. i'm not even sure the v is as deep! again  could be me. but i'm keeping the top because it is just so darn comfortable. as for not looking too top-heavy  ill just have to make it work.,Knits
0,"The fabric is very thin. i have seen this comment on several sundry reviews  but its hard to imagine how thin the fabric is until you see it in person. i could put a cami under it - but it was also rather short on me. i don't usually have trouble with shirts running short and can even sometimes wear petite sizes since i am only 5'4"".",Knits
0,Ok so when i bought this in every color there were no negative reviews. i loved this shirt. it was amazing. fit perfect was so comfortable. then i washed it. ahhhh. it shrunk so bad my3 year old could wear it. i washed it according to the tag. then the second color i just hand washed in ice cold water and laid flat and it still shrunk. man. i wish i could return these shirts. they are so bad. and i typically love bordeaux quality. these are horrendous.,Knits
0,I didn't plan to wear this off shoulder. sadly the neck is too loose and big if worn on shoulder. the fabric is nice. i liked the vintage looking design that's black with purple flowers. the body has a lot of fabric and although i ordered size large  i would size down to a medium if i were to reorder. don't think i will  though.,Knits
0,This is a super cute tunic - it is simply way too big.,Knits
0,I really wanted to like this  but like other reviews say  the knit fabric pills easily and i don't think the tank feels or looks as good as it would were it cotton. a good deal on sale  but i don't think it will hold up very long. i got the teal/white  as black/white and coral/navy were sold out.,Knits
1,This shirt is so beautiful and fits perfectly. it is so soft too  i didn't expect it to be so soft!,Knits
1,I bought this in the sky color (and sized down from my normal medium) and absolutely love it. i don't think it's boxy at all. on the contrary  i love the way it hangs (i don't find it to be short either  though i do tend to layer with a longer cami underneath). p.s. the ruffle detail is precious!,Knits
1,Love this soft sweatshirt. the peplum makes it a little different and the quality is great. go to piece for spring. loose fitting but true to size in shoulders.,Knits
1,I ordered the ivory in size xl. it is such a cute  comfortable top. all of the details are well-done. the quality of the material is great too. it's a flowy fit. after washing & air-drying  it does shrink a bit. great tee for summer!,Knits
1,Like this top. it's not too thin but still remains cool. too bad it has to be hand washed.,Knits
1,This is a very pretty blouse and i like the mix of fabrics. i bought this in my usual size and it fit nicely except for the fact it is much too long. i have a short torso  and all this does it just cling and sit on my butt. perhaps this would work very nicely on someone that was athletic or tall and slender. sad to say  i had to return this because of the length.,Knits
1,Love love love this mock tank!!! goes fabulous with everything! it's flows nicely the mock neck looks fantastic! you can probably go one size down.,Knits
1,I work with children and have a casual dress environment  this top gives me much needed style to my work wardrobe.,Knits
1,I really liked this top the minute i saw it online  long enough and elegant at the same time. i'm 6 ft tall and i like to wear my stuff loose & have my back well covered. i usually get m/l depending on the fabric and style  got this top in l. this top however turned out to be larger than expected  there is plenty of room on the sides  and that bottom part is made of a thinner cotton material. the fabric of the top is not as soft as it may look  but the pullover is still very cute  maybe after fe,Knits
-1,The material is very nice. not flimsy at all which is nice. the problem was the fit around the arms. i am a petite person with a small chest but it still didn't cover me bra. i'll be returning it.,Layering
-1,This top is beautiful - even more so in person. however  like a previous reviewer  the fit is very boxy. there is so much excess fabric that poofs out on the sides that you can't see in the photos due to the model's cardigan and arms. if this top had been a bit longer and more fitted  without all the excess fabric at the bottom  it would have been perfect. again  the color  the lace  the fabric and the pleating is all gorgeous. would love it if the designer took this into consideration and came,Layering
-1,I wore this bodysuit once. it had a hole under the arm when i took it off,Layering
-1,Way too long...the sizing is incredibly off on this product. order a size or two down.,Layering
-1,"This shirt fits very closely to the body. it has a very strange fit in the shoulder  though. the arms themselves are really long  far past my hands  yet it's very tight in the shoulder and under arm area. for reference  i am 5'10""  130 pounds and ordered a small  which is what i usually need.",Layering
-1,I love this tank  it is so comfortable but it does have its flaws. it rolls up every time i walk or do anything  it becomes very bothersome.,Layering
-1,Wow! this sure is close fitting  as in suction cups to your body! yikes  definitely not forgiving for those of us with curves. to me  it seems like the material will wear well. i bought this for a great sales price so i may keep it  not sure. it would work fine as a layering piece but if i gain even 5 lbs  it won't work. i ordered the medium and am usually a small. the large might have worked best but probably still pretty clingy. i do recommend this if you are thin with no problem areas.,Layering
-1,Very poorly made- wide and short  very unflattering. the material is advertised as cotton  but it felt very synthetic.,Layering
-1,Doesn't feel like cotton jersey. feels like a thin version of the seamless cami. it's not soft as i expected. it's much thinner than expected too.,Layering
0,This seemed to run a little bit small on me... more form fitting than on the model in the photo. also  it's thin. i'd be sold on it for sure if it were just a little longer too because i like the almost-lingerie-like look. the lace applique is pretty  and if you purchase it for that  then it really shows up better on the two lighter colors - it really gets lost all in black.,Layering
0,So comfortable and soft but starting pilling after one wear! sending back.,Layering
0,I love the way the mock neck style looks  but the shirt is cut very small. i realize it's supposed to stretch  but it's still very  very tight on  particularly in the shoulder area. if you like the style  i'd recommend sizing up.,Layering
0,I loved this when i got it. it has such a flattering fit! slightly loose in the body  but not flowy. nice weight of fabric. comfortable fabric. perfect scoop neck that doesn't show too much cleavage. but i washed it once on delicate and line dried (which i do with most of my shirts) and it came out riddled in holes.,Layering
0,I was looking for an undergarment and this is more of a nightgown. if it came in a solid color then i'd probably buy it. i usually wear a small and this was a tad too tight. on the upside  the fabric was soft and lightweight.,Layering
0,"This spandex top  in my opinion  is workout wear. it is not the tank i expected to receive  but my bad. it is super stretchy tank like most folks use with leggings or workout shorts. it does seem small but perhaps due to the kind of tank it is  it should fit like this. 5' 5"" 142 lbs medium is skin tight. color is nice but  as i wanted a tank to wear with skirts or jeans and this is not what i had envisioned-it has to go back to retailer. quality seems fair.",Layering
0,I nearly always wear a size small  and sometimes even a small is too large. not in this case; this top is extremely snug. i would not be able to wear this  and i would've returned for a larger size but the ivory color was a little too yellow for me. in the online photo. the color is more of an off-white than ivory yellow. i'm guessing also that this fabric may not stand the test of time and easily snag. but that's just conjecture.,Layering
0,"I like this shirt  as in general i prefer more form-fitting and less flowy shirts. however  after washing the shirt and hanging dry it has shrunk to be too short to wear with even mid-rise jeans. so: good if you don't like long t-shirts  bad if you are tall  like me (5'8"") and don't want to wear a crop top.",Layering
0,I love the wide straps but it runs small and is short. still great for layering. great  soft material. i hate that it is so tight and short but if i size up them the arm holes would be way too big.,Layering
1,I was not expecting the material to be as thick as it is. it has a wonderful drape and hand to it. i love the string tie straps so i can adjust it to fall on my chest a little higher. it seems that everything is too low-cut for my modest taste  but the ties let you decide how much cleavage to show. finding the right bra is always a little bit of a challenge with a cami  but i usually wear them under sweaters and jackets  so i'm not terribly concerned.,Layering
1,Love this tank! prettier shade of yellow in person. love the strap width and length. wish they'd bring back more in lots of colors. i sized up one from my usual size and will have to shorten the length of the strap myself  but it's an easy alteration and is totally worth it! especially good at sale price. i really hope they make more in the style in lots of colors. great find!,Layering
1,There's something special about this tank that makes it uber-flattering. the fabric is perfect  the colors (green and fuchsia) are spot-on gorgeous and brightening  and the cut (length  wide straps  and scooped neckline) make this the perfect staple. it flattered my figure  skin color  and really hid my flaws. i wish i could get away with wearing this every day...,Layering
1,This tank top runs big. i?m usually a xs and i ordered the xs and pxs due to reviews and the pxs is still big. i kept the pxs because it?s very cute and i love the color (ordered the canton). i?ve been taping the tank to my bra so it does not slip too far down. however  not sure if i will order this again.,Layering
1,Great soft basic. low scoop neck makes this tank flirty while the thicker strap keeps it modest. i absolutely love this top  easily dress up and down!,Layering
1,Comfortable  cool-perfect summer tank. ordered  one for my daughter(small)  had to get myself one too(medium)-both tts. great for errand runs  around house  lounging  sleeping. seems better made than more expensive tops ordered as of late. good job retailer,Layering
1,I purchased this top in the oatmeal/beige color. i love it. the material is very soft and it fits true to size. i would have purchased the black color too if it was still available.,Layering
1,I tried this on in-store in white and in grey. it is so super comfy and really cute. i love the wide straps! i ended up getting it in white and black. the grey looked a tad bit more casual than the white and black tanks.,Layering
1,Never want to take this tee off  so comfy  & neutral  ecru stripe  with a teeny bit sparklecolor is superb! goes with a ton of items from my own closets! need more in every color/print/stripe......just feels ooh  soooo good,Layering
-1,Adorable foxes  i was smitten in the store but the fix is bizarre and the foxes don't come up very high so you're limited in the length you can wear. i bought the m/l based on salesperson advice and i can't imagine trying anything smaller  i usually wear a size s or 4 bottom  these were super snug. back to the store they went.,Legwear
-1,Ordered on line and thought these are a great quality as i pulled them out of the box. tried them on and found minimal elastic for the waist. within minutes of wearing  the waist fell down past my hips...glad i was at home. looks cute but will not stay up.,Legwear
-1,These could barely fit over my calf and did not even broach my knee. i have big calves but i am otherwise i slim and normal sized woman. these are way too tight and narrow to enjoy or to get much use out of.,Legwear
-1,"These socks were so narrow  especially on top  that they pinched my thighs and we're almost painful to wear all day. my thighs are pretty narrow  i'm only five feet tall and my legs and hips are the thinnest part of my body. i understand that they need to be reinforced on top so that they don't slip down but these are definitely made for a person who is unhealthily skinny. ""one size"" is definitely not true. they also snag easily.",Legwear
-1,These socks were very thin and the elastic at the top was very rigid. i could not get these socks to go any higher than half-way up my calf. i would not recommend this product. it felt very cheap and not of good quality.,Legwear
-1,I wanted to love these  they are cute and warm - but they have absolutely no elasticity. i'm so mad at myself for not reading the reviews because i ended up wasting money on shipping 2 pairs of leggings that i ultimately took right back to the store.,Legwear
-1,I am so sad i have to return these leggings. they're adorable--so much so that my fiancã© commented favorably on them--but as other reviewers have pointed out  there's no elastic or string in the waistband so you have to walk around holding them up with one hand or they'll fall down! why  sleeping on snow? whyyyyyyyyyyy? they're so great otherwise!,Legwear
-1,The tights are thin and not how they appear in the photo. one of my pairs had a hole in the seat and it was obvious they had been repackaged with part of the packaging missing. very disappointing. i wish i had found the hole before i try them on. they are definitely going back.,Legwear
-1,Super itchy! had to return.,Legwear
0,"I'm a size 28 jeans 5'9 with a bubble bottom. these were falling off of me around the hips. these are warm. i was expecting them to not be sheer since they are fleece lined but when i sat down i was shocked to notice it. it doesn't matter functionality wise because i never felt a ""draft."" they look good and are well made but i will be returning due to the lack of fit.",Legwear
0,I carry my weight on my lower half  usually a large in bottoms. this one in a large was too big throughout especially since it doesn't have a waste band. returned.,Legwear
0,"I'm 5'9"" and these run true to size for the fit but having long legs by the end of the day they start to sag down in the crotch and hit me about mid calf straight out is the package. they wash up perfectly and are cozy. if you're of average height these will probably be your favorite.",Legwear
0,I recommend with reservations. these leggings are 100% wool  soft  not itchy  light weight  lovely knitted pattern. they run large. i sized down to a small. the first time i wore them they were fine. but the second time the waist stretched out and was useless: they were falling down as i walked. such a shame because everything else about them is perfect for cold winter days. they even fit under my silk skirt and would make other lighter garments wearable in winter. so what to do? at the price th,Legwear
0,I love these leggings - they look and feel great  but i can't wear them out of the house! there is no elastic in the waistband  so they are constantly falling down. i won't dare wear them out  for fear they will fall down when i walk across the street. everything else about the leggings is exactly what i was looking for: style  comfort  and warmth. they are great for curling up to read a good book in front of the fire; not for doing anything active.,Legwear
0,I really like the look of these socks  and have become obsessed we over-the-knee socks for winter this year. they are very tick which is nice for keeping warm and for durability for a long lasting product. my only complaint is that they are very difficult to get over the knee. this can be a great thing  because they certainly do stay put-which is a huge problem with over-the-knee socks. however  by the end of the day i was pretty sure i was going to lose a leg from poor circulation.  i am still,Legwear
0,I've never owned sweater leggings before so these were my first. i had to order large because well i have some junk in the trunk (am 10/12 on bottom and 8 on top). these are a teeny bit scratchy but i'm hoping with a wash they'll soften up--but they're really loose too so i'm also hoping they'll shrink a teensy bit.,Legwear
0,"I received these as a christmas gift. they are really cozy: warm  soft and super comfortable. however  they stretch out a lot  as there is no drawstring or elastic on the waist band. this leads them to poof out a lot and i have to keep pulling them up. this is fine for hanging out around the house  but not if you want to wear them out and about. i'm keeping them because they're so comfortable  but beware how much they stretch. (i am 5'6""  130 lbs and the size small fits well).",Legwear
0,I love the fabric and design of these leggings  but unfortunately they ran way to big up top. they literally fall down.,Legwear
1,I love these tights! i stock up every year. they are a great quality  not too thick to be hot  but not too thin that they are sheer when you put them on. they also don't squeeze you at the waistline. favorite tights.,Legwear
1,These leggings are some of the softest i own. i ordered both the black and the moss and each has a distinct pattern. they are perfect for colder climates and fit me like a glove.,Legwear
1,I just go these socks in one of my beauty boxes!!! there is nothing like a new pair of socks. they feel amazing no matter what you do. these are ultra soft and in-line with other slipper socks i have tried with the grippies on the bottom. i like the color black style (actually  i like all the new styles at retailer right now)  and i didn't think i would like the higher tabs in the back but it turns out i love them to make sure the sock is covering my whole ankle when i put my shoes on. the,Legwear
1,I am so happy i decided to purchase these. they are the only invisible socks i've found that actually stay on my feet. all others always slip off my heel... these are great!,Legwear
1,These leggings are a quality product at a great price! i ordered these for my daughter and she loves them. warm and comfy  she wears them all the time.,Legwear
1,Bought a pair of these with a gift card i got for my birthday.  just ordered another pair!  i love them for everyday use and working out,Legwear
1,Just received first pair in brown...love them and ordered two more! these tights actually stay up and you don't have to keep pulling on them throughout the day. super comfortable and perfect weight  not too thick and not too thin. they will run  so be careful when washing or putting them on.,Legwear
1,"I really love these leggings. the different textures that all the colors have make them interesting. quality is great. i am 5 1"" and 125lbs. the s/m fit pretty well but i wish there was a xs option. but still would not hesitate to buy again!! i actually went to retailer tonight to purchase all the other colors ...that's how happy i am with this purchase!",Legwear
1,Fun socks you will want to show off. design is printed on a relatively thin (trouser sock).,Legwear
-1,I really wanted to love this piece but it was very large. i'm 5'2 and ordered xs/s and i have return due to size.,Lounge
-1,"This dress looked great on the hanger  but once on  it did absolutely nothing for me.    navy is one of my most flattering colors  but the navy in the dress did not make up for the yucky second color that was so blah it just reminded me of dirt. that second color made me look drab.    i am 5'8"" with a long torso and wear a size 12 in tts tops and dresses  but the waist on this dress hit at an uncomfortable spot between by waist and ribs. i really needed the waist to be dropped further. or higher",Lounge
-1,Fabric felt and looked cheap.  hem was completely frayed  all the way around  perhaps purposely  but ratty looking  all the same.,Lounge
-1,So i recognized the fact that this dress was likely intended more for lounging than for wearing out and about  but i once had a lot of luck with dresses of this price point (and intent) at retailer  so i had hopes. i was just wanting it to be a great addition for vacations and beach days  but it's honestly so thin i couldn't even see it working that well for that. it's also cut smaller than i was anticipating judging by the way it fits the model; my usual small was way more bodycon than i was anti,Lounge
-1,Totally see through.,Lounge
-1,The pants are pretty and run true to size  but the fabric is bathing suit like  very thin and sheers in the butt when you squat. i wouldn't recommend for anything but waking.,Lounge
-1,I'm upset. i ordered the grey sweatshirt and while the description says the sweatshirt has a zipper  the picture of the grey does not have a zipper. i prefer no zipper  so when it arrived in the mail with a zipper  i was disappointed. it's going back. why have a model where an item that you're not offering???,Lounge
-1,I am of average height  but these pants are so long!! i considered altering them because i like the print  but i don't think it's worth the effort for workout attire so they're going back. shame!!,Lounge
-1,Just wanted to review so people know this hoodie has a zipper. it's very soft and comfy but i was looking for a pullover hoodie and am disappointed that once again retailer's picture doesn't match the actual product. it does fit true to size however.,Lounge
0,I wanted to love this. the fabric and design are very nice. unfortunately - on my petite frame it looked like a lampshade. this would be very pretty on taller girls. for reference  i am 5'3 117 34b.,Lounge
0,Cute  but didnt realize it was sweatshirt material. due to that  returning.,Lounge
0,This is a fantastic sweater--really soft  great details. but it's huge. i'm generally between an xs and a s at retailer  and most always an xs with pure + good. but this time even the xs is huge! i wish they offered this one in an xxs. i love it so much that i may keep it anyway? it's really comfortable and i love the style. looks decent with my arms down (like the model's pose)  but when my arms are lifted out to either side  it really looks huge. i'll have to think on this one.,Lounge
0,The material is super soft and i could see how this could be a great fall sweater  but the furry portion made the top too bulky. i should've sized down  but even then i think it still would've been a touch boxy. if it was boxy all the way through it'd be fine  but it feels like just the top was bulky while the bottom half was fine. perhaps good for more broad shouldered people. i have very small shoulders. also reminded me too much of a sheepskin rug.,Lounge
0,Great print  terrible quality. the material is paper thin. not at all what i look for in a robe. it's going back.,Lounge
0,Definitely pj quality. i have a fairly thin frame and this hung on me like a tent. and it's very thin  so it works as a swim cover  but definitely not a dress for anything else.,Lounge
0,Finally decided to join the yoga-wear craze and thought these tights and a few other pair from retailer would help me transition to this style. my size l tights were just that -- tight! so tight  i really didn't want to pull them up past the knee!! i am not kidding. i wear size 14 pants and my legs are toned and shapely  so there was no reason to expect a l wouldn't fit. so sad.,Lounge
0,I adore a good vest  so when i saw this one at my retailer i had to try it on immediately. i don't wear cream often  but the design and weight of this vest is dreamy. i tried it on at the store and i was on the fence. so i bought it  took it home and tried it on with everything. i am a curvy girl  and i wasn't thrilled with how this fit. now its part of the retailer athleisure line  and i could definitely see this being worn post workout with cute workout gear. girls who are tall and thin  or even w,Lounge
0,I really loved the look of these color blocked leggings online  but when i received mine  they're nothing like the ones in the pictures....the front of the legs on mine are mostly orange with a thin strip of white between the orange  then more orange!!! i like orange  but really was expecting the pretty color blocking like in the pictures not  mostly orange on both front legs  the back of the legs have more color blocking  but barely any of the light lavender color,Lounge
