1,These pants are a life saver. i love to travel with them and have washed them in a hotel sink  rolled in a towel  and hung dry with good results. picro does not usually fit me well  these pants are the exception. i'm 5'6 and if i uncuff them they can be worn as regular length. great for a baseball game! i will panic if retailer ever changes or discontinues them!!!!,Pants
-1,The material is thin and of poor quality.  it snagged the first time i wore it. the arm holes are very low as other reviewers stated.,Knits
-1,This shirt is purportedly made of silk  but it is extremely low quality. the material is coarse and scratchy. it's not even worth it at the extra 40% off sale price. returned.,Blouses
-1,"This is a really nice quality dress. it is a low-cut v-neck but the fabric is form fitting so its not revealing when u move. i love the top part of the dress but the skirt just did nothing for me. it's a soft material but the skirt almost resembles a bath towel in look and feel. i am petite in size (5'0"" 100lbs). i will be returning due to the skirt being to loose on me in width rather than length. also  the center pleat of the skirt makes it look a bit odd. the skirt hit right at knee height.",Dresses
1,I want to wear this skirt every day - it's so much fun to wear and versatile and i just feel great wearing it! can dress it up or down - it's pretty darn fabulous! i highly recommend it - you'll be grateful and feel pretty!,Skirts
-1,Uhm no. oh dear  no. i was initially drawn to this blouse's lovely fabric  the color and pattern are truly stunning. i decided to give it a try because it seemed somewhat boxy  oh boy was i right. sadly  this is one of the least flattering tops that i've ever tried on at retailer. it might be a great maternity top  though.,Blouses
0,"At 5'5"" (almost)  122lbs.  i always wear a size small. however this dress runs large (no  i am not smaller than i was 6 months ago) and it looked like a dumpy sack on me. too bad  i really wanted it to fit! it is a slightly heavier fabric than anticipated  and would be an excellent travel dress. i may try the xs. . .",Dresses
-1,The suit is lovely  but it is very long in the torso and gaps at the leg. i was told that it runs small and to size up to a 10. i did  but i do not think the smaller one would have done better. the bust is fake and it turns out when untied. worst of all it emphasizes the tummy. all in all not a good look for me. i am not heavy but i do need tummy support. normally i wear an 8 and in garnet hill a 6. sorry but it went back. i really wanted to like it.,Swim
0,"I'm keeping this top bc it was on sale but it does look a little maternity! i wore with super skinny white jeans and 3"" casual heel. i'm short so i needed a little more height to slim me but if your tall and and slender this might work better for you?",Knits
0,I made a visit to the store specifically to try on this dress and it was a disappointment for me. i tried on size 6 regular (i'm 34b  26 waist  36 hips) and i could not zip the dress up half way. the zipper is on the side  but it's more to the back which i have to stretch my arms all the way back to reach it. it stopped at my waist and was too tight for me to zip up anymore. i tried on an 8 regular and the entire dress was huge. (i'm 34b  26 waist  36 hips). i like the regular size because the l,Dresses
0,"Great item. ordered for my wife for christmas. received it and the medium petite waist size measured at approximately 26"" (so it is at least 2"" off the standard--and a thick material needs a bit more room to fit well). disappointed! replaced with next size up...we'll see!",Skirts
1,These leggings are so warm and comfortable. they're thick enough to wear as pants  and they don't stretch and slide during the day. i wish they came in more colors!,Legwear
1,Love this shirt. great shape and lightweight material for hot houston weather. washes up nice but does need some ironing.,Blouses
1,Absolutely love everything about this dress. unlike many other dresses i've ordered from retailer it fits me in the chest (34c). it's very flattering. love the lace up front and the fabric is like a soft lined linen. can't wait to wear it. i got the s regular. if i was any bigger in the chest or through the ribs tho it would be too small. i almost ordered the medium and was certain i would end up needing a bigger size but the small turned out just right. like it was made for me,Dresses
0,Very pretty dress and nicely made (the embroidery is quite lovely and double lining  as mentioned by the other reviewers  is awesome)  but not a good shape for me and my hourglass figure. like a lot of swing dresses  it has no structure  and it's not a good look on someone a little busty  as i am. in all honesty  i thought the sack-like shape of the dress made me look 20 lbs heavier than i am. i am a medium  size 6-8  and took the 8 based on the other reviews. i probably could have sized down to,Dresses
0,This shirt has beautiful coloring but the material wasn't as soft as i thought it would be. i was hoping they would be the super soft material  maybe washing them would help  but i didn't want to chance it so i returned them.,Knits
1,"These are the best leggings i have ever worn - and i wear a lot of leggings. i am 5' 8"" tall and 127lbs. i bought a s/m. they very soft and warm. they stay up perfectly  and do not pinch or make any lines. i am amazed that they are so inexpensive. i am buying 2 more after this review!",Legwear
-1,I was looking for a casual dress for quick errands that was trendy but comfy.  this dress had a lot of potential [i was drawn to the print]  but the material is awful. so thin and scratchy! immediately went back.,Lounge
0,I got this in the green color. it's a beautiful color  soft to the touch. i agree with other reviewers that it seems very delicate. i don't mind dry-cleaning my sweaters  so that's not the issue. the problem is that a. it runs huge - i got the small and it swims on me. i tend to run between small and medium in tops - very unusual to have a small be so big on me and b. the slits go even higher than they look on the model - they come up to the top of my waist. even with high-waisted pants  the sli,Sweaters
1,I saw this online and thought it was so pretty--so i ordered a large even though i'm usually a medium in retailer shirts. i thought i might need the extra room to layer. i was in the store returning something and they had a medium and a large so i tried both and the large was way too big in my shoulders and chest even with a sweater! the medium was a little tight in my hips-but still fit. overall the medium was more flattering on me. so i recommend ordering your regular size. it is such a pretty v,Lounge
-1,I love the idea of this top  but there is just way too much fabric involved in person! i'm 5'2 and usually wear a small or medium to accommodate a fuller chest. i ordered a small and it fit fine around the chest but the huge swing hem combined with the slightly stiff fabric is just enormously unflattering. i feel like they could have made about 3 shirts out of it. i think the picture must have it pinned a ton in the back  the silhouette is nothing like shown. if there were just less fabric  i wo,Knits
1,I love these pilcro cropped chinos. i ordered them in the sand and will be ordering them in the grey. they are very soft and comfortable,Pants
0,This dress looked really nice on the hanger but when i put it on it was shorter than expected. i am 5'9 and it hit way above the knees. too short to be a work dress which was what i was hoping. might work better on someone shorter.,Dresses
1,I just received the top today  and will send back for a larger size. i am i between a 4 and 6  so tried the 4 thinking it would be boxy. it is very fitted with no opening to assist in pulling over shoulders. i am hoping the 6 is only slightly bigger. the shirt also had a slight musty odor. it's a rather thin chambray....with 3/4 sleeves. the top came to just the top of my jeans  which should work for higher waisted skirts or layering.,Blouses
1,I love the neckline on this - sharp enough for work  but cute for a fun night out too. only complaint is it's soooo flowy on the bottom. i could hide a baby under here for sure. i got the medium thank goodness or it would have been ridiculous. i'm 5'8  160lbs. great for fall.,Knits
1,Light and flows so nicely. a great length--not to short or long. great with shorts. material is lovely.,Blouses
0,I'm usually a small but the skirt of the dress was a bit loose and added love handles to my figure when i wear it. a smaller size would work better. it's cute and i love it but the material is form fitting and do a larger size isn't flattering. an xsmall for me,Dresses
0,The dress is precious and looks good on all body types. however  the bust is extremely tight. i had to go up a dress size just to fit in the chest area.,Dresses
0,I wanted to love this top so badly. between the beautiful photos and the good reviews  i didn't think i could go wrong with it. unfortunately  it just didn't look great on. the bust area sagged on my smaller chest  and then the top flared way out from the waist down. it doesn't lay even remotely flat like the photos would have you believe. maybe this would look better on hourglass or slim types. the quality does appear to be good -- the material is weighty and soft.,Knits
-1,This looks cute in the web photo  unfortunately it is absolutely huge in person. i got the small and have to return it because it is not wearable for me.,Knits
-1,"I know this product description says oversized but that's an understatement. i ordered a small and tried it on and i looked like a little kid in their father's jacket. i don't even think an xs would have worked. i'm 5'6"" and about 135 pounds for reference. i will say that the embroidery on the back is very cool and this jacket is overall a cool concept but it's just way too big.",Jackets
1,This skirt is so cute. the fix print is really nice. it's a great piece to add to the fall wardrobe.,Skirts
0,I ordered the yellow color way expecting it to be a mustard color. it seemed to have a greenish tint to it and didn't look right on me. also the pockets didn't lay right so the flower didn't look right.,Fine gauge
1,"Bought both colors - nice quality top  but they do run large. for reference  i'm 5'4""  115lbs and xs is still kind of big on me. wish they have xxs.",Knits
1,I love this dress! i was trying on some dresses in the store and the sales girl put this one in just for fun. i would have never picked this dress out. i didn't look awesome on the hanger. but i tried it on anyway and i ended up getting two other dresses at that time. but i couldn't stop thinking about how much i loved the way i looked and felt in this dress. so i did what any girl would do and bought it online. it took me a while to find it online because the picture on line doesn't do the dres,Dresses
1,"I discovered seea bathing suits last year and fell in love. i currently own two - the hermosa surf suit and the . seea zuma. for reference: i am 5'7""  135 pounds  34c  28 waist. dress size 4-6. pants 6-8. jeans 28. if you have questions about sizing  there is a great reference on seea's website on how to size. if you are taller than the reference sizing they provide  but still the same measurements as another size mentioned  they suggest sizing up as the suits are typically made for surfing/padd",Swim
0,Boxy  unflattering  and large.  i'm 5'2'' and a curvy 135 pounds. this top (size s) swallowed me  had no shape  and the material didn't feel great either. i wouldn't even purchase it on sale--there are other graphic tees that are much nicer. i'll be sticking to splendid and sundry.,Knits
-1,I ordered an xxs petite and this hangs like a bag on me. i'm usually fine with the petite sizing  but this didn't work and i'm so bummed. the dress is soft  the blue color is gorgeous  but it fits like a bag. i wanted to love this  but sadly will have to return. i think someone with curves will love this dress. it is really beautiful quality  just does not fit a petite frame.,Dresses
-1,Totally see through.,Lounge
-1,I don't have a large head but i could barely squeeze this blouse over mine. i also ordered the xs even though i'm usually a small and it was still blousier than i would have liked. already returned it. on the plus side  it's gorgeous.,Blouses
1,This sweater is very comfy and looks great with tighter leggins. beautiful color,Sweaters
1,Just beautiful dress! it dits perfectly  tts and i feel like princess in it! highly recommend girls!,Dresses
-1,When i saw this item online  i ordered it right away. loved the color and the oversized  comfy look to it. the pros: very soft the color a deep cranberry as pictured. the cons; the low back - in the photo  the model's arms cover it up. when i put it on  it looked like an oversized flap that stuck out on the sides and was very visible from the front -- and because the material is unstructured  that made it look worse. i loved it except for this one feature  but because it was so detracting  i had,Sweaters
0,"I read the reviews before i bought this dress and had trouble believing that the dress literally fell apart at the seams so i bought it. first the good: i love the color  the fabric  and the design. it's very lightweight and loose-fitting and is perfect for hot days. the neck and sleeves are pretty on. i can wear it as a cover up or put on a necklace and sandals for everyday errands and things.  now the bad: it literally falls apart at the seams as you take it out of the package! i""m surprised a",Lounge
1,"Not what i was expecting  but pleasantly surprised.  was envisioning a more structured/tailored trouser  but these are closer to leggings  albeit very substantial ones with ""real pant"" touches like a zip/button front and (faux) pockets.  they're form fitting  soft yet supportive  stretchy  incredibly comfortable  and tts.  i'm a pretty legit 10 in pants (30/31)  and the 10's near perfect  with the rise coming right to my belly button.  think i'll grab another pair now while they're available.",Pants
1,This dress is amazing. nice material  comfortable and really flattering. slightly tight in the arms but otherwise perfect. highly recommended!!!,Dresses
-1,This dress was a disappointment. not black  but brown. and it was very oddly made  with a weird  seam right across the belly. on its way back...,Dresses
0,Drawn to the colors  i tried on the top in my regular size m. fyi: 36c  broad shoulders/back  short waist  size 10/12 or l in fitted tops  this top is a cropped  even for my short-waisted body. i would have to wear a cami under. this is not just because of the cropped length (top rides up w/ any movement)  but the burn-out velvet is quite sheer. the top is full  so it easily exposes with any movement. the back of slides up  too. the quality is an issue  with exposed threads and irregular seams.,Blouses
-1,I really wanted to love this dress  but it just didn't fit in anyway. i ordered an xs petite  and it was very large. the lacing in the back is completely useless  and that's what i liked about the dress. i was thinking it would be unlaced more at the top (because of chest) and then lace more tightly near the waist. it was completely closed off and the dress was still very loose and unflattering. beautiful fabric  great color combo  bad fit.,Dresses
-1,"I was really excited about this dress. i had only seen it online and it looked like the perfect transitional piece  casual or dress up. when it arrived in the mail  the feel of the fabric was great and i slipped it on and it was so comfy i felt like i was wearing a nightdress. unfortunately it hung like that  too. the material sags in places it shouldn't. i have a 5'8"" 125 lb frame  and i ordered an extra small  and both my husband and sister said it was unflattering and urged me to send it back",Dresses
-1,I had loved this on-line when i saw the pretty floral pattern. however  in person  it is such a disappointment. the quality of the fabric and the fit are just very poor.,Trend
-1,I was hoping that this would be a nice neutral layering staple but it simply leaves a lot to be desired. it fits tts  length is fine...the inside is some  but the outside darker material is stiff and cheap (kinda canvas feeling?). the material is super stiff which makes it flare out like like a tent in a super unflattering way. it also is on the thinnish side - it looks in the model shot like it would be a little thicker and warm. this is definitely going back.,Jackets
0,The colors on this sweater are cute  the fabric is good quality and not too thick for spring. the fit is tts.,Fine gauge
0,I ordered this in tan and white  but ended up returning it. the material is a bit thin (but soft). the shape of the top was decent  i didn't think it was too boxy but i didn't like how the seams looked on the sides. ultimately i didn't think it was worth the price.,Knits
-1,The quality of the fabric is good  but the fit is horrible. unflattering and strange. definitely a pass.,Dresses
1,I tried these on in the store and was unsure about sizing. once they went on sale i bought the xs and have already worn them twice.good transitional grey colored short into fall. need to be ironed or steamed after wearing for a while but comfy and smooth out easily.,Pants
0,I ordered this top in red based on one of the reviews. it is more like marroon. i am very disappointed. the top itself is plain cotton and not that great quality. it is long and has the belt at the back  but the fit and quality overall are very plain. it looks a tad dowdy. i am still keeping it because i got it on sale and i can wear it at home with lounge leggings. but it is definitely not dressy. perhaps white may not look as bad. the plain design and marroon dull color don't help.,Knits
0,I bought this sweater online and was surprised by how thick and fluffy it is. this is a warm and cozy sweater  more bulky than oversized. pattern has a comic book-style art look. it has raglan sleeves and a boxy cut and narrows a bit at the waist. cute  warm sweater for winter--wore with an undershirt.,Sweaters
0,Love the knit  color  texture--but oddly a short and boxy fit...and so...not flattering.,Sweaters
1,I purchased the gorgeous green color. i love that i can wear this with leggings and sandals in warm weather or boots and scarves when it's cooler outside. the best thing is that it has pockets to slip my phone in! the color is very flattering and i get lots of compliments when i wear it!,Blouses
1,Just tried this on in store. the color in the photo is wayyyyy off. it's a hunter green and dark navy zigzag. for maeve it runs large. i am usually a medium or a 10 and a s worked best. i'm a 36d and there was no pull at the bust. will pick up when on sale (bc a hundo for rayon is laughable).,Blouses
1,This feels and looks like a ballet skirt on  so light and flowy  super comfortable  just love it! extremely flattering cut  tiny gathered folds at waistband add pretty detail and create a slimming effect on my tummy  what's not to love?! great pockets too! i have a 34 inseam and the length is perfect. ordering in both colors now as i can see these becoming my go to bottoms all summer long....,Pants
0,This dress fit perfectly  i think it fit just like it shows on the model i also think the color represents itself nicely in person as well. i do however think that the dress is over priced. for as often as you would wear this dress (given that isn't a basic black and would definitely be remembered by people were you to wear it more than once) i think the price is way too high.   a must have on sale or clearance  but probably not a keeper for me full price in this color combination  we will see t,Dresses
1,The size s arm holes are a little too over-sized and i find i keep adjusting the shoulders so the sides of my bra won't show (and sizing down to an xs made the body too tight). it's a bit pricey for a basic  thin tank  but it's a good every day  wear all the time staple.,Layering
0,This dress is the perfect combination of bohemian chic. however  the slip below the dress runs a tad bit small. i have a wide rib cage and normally wear between a 04-06. the dress would have been just perfect if the slip was a bit larger.,Dresses
0,I recommend with reservations. these leggings are 100% wool  soft  not itchy  light weight  lovely knitted pattern. they run large. i sized down to a small. the first time i wore them they were fine. but the second time the waist stretched out and was useless: they were falling down as i walked. such a shame because everything else about them is perfect for cold winter days. they even fit under my silk skirt and would make other lighter garments wearable in winter. so what to do? at the price th,Legwear
-1,I really wanted to love this dress but it was not right for me.   made my curvy body look shapeless.  also had a button crack before i even put it on.  returned it.,Dresses
-1,I bought this top in two colors--i think it's a really cute  easy top to wear  but the fabric is extremely thin and poor quality. i tucked the front into a pair of shorts and i can already see a small snag forming  which i'm sure will be a hole in no time. two stars only because i really do like the look of the top generally  i just wish it was something that was going to last beyond a couple of wears.,Knits
-1,Ordered a size medium as i usually take a medium in retailer coats- the wool is wonderful however the stripped bands are sewn into the fabric which add to the weight. the coat has an odd shape - not a line or straight. the medium was large on me. the bottom edges of the coat did not line up when buttoned and there was no inside hook or button to help even out the bottom edges. sadly this coat will be returned.,Outerwear
-1,Just received these and they fit perfectly  but the panels are different shades of gray. the color is not consistent and it make them look bad. they are perfect otherwise  but sadly they are not wearable. i will be returning,Pants
1,Cute sweater! the side panels are perforated so you may want to wear either a nude bra or a cami underneath..,Sweaters
-1,This dress is absolutely hideous on my physique. ordered a size 6 and it hung on me like a cheaply made tent. i have an athletic built am a 34d. it is going back asap.,Dresses
-1,Where o where did the old pilcro ankle stet go??? these are a cheap impersonator. the denim used to be thick which really did wonders for the fit and overall appearance of how the denim lays over your lower half. the last 3 pairs of pilcro stets i've ordered have gone right back because they are nowhere close to the greatness they were originally. the pockets on these jeans sit so so low- completely unflattering. the ankles are significantly smaller circumferentially. the old stet ankle jeans ha,Jeans
-1,This bra runs very small  and is hard to get on and off. i think if i went a size up i would be happier.,Intimates
1,This looks just as pictured. it's comfortable but dressy. i love it!,Pants
-1,And not in a good way. everywhere i went  i left a little of this sweater behind. within hours of having it on  i was picking balls of fabric off the couch  bed  and the sweater itself looked like it was molting. great style  fabric and fit (although a little on the long side ) but there's no way i can keep it.,Fine gauge
1,Love the feminine take on flannel and how it fits like a tailored shirt. i am a bit long waisted and the side slit reveals a little too much when i lift my arms. if the shirt was just a little longer it would be perfect.,Blouses
-1,This skirt is gianormous! i usually take an xl or l  so i ordered both. the waistband on the xl was so huge  i didn't even try it on. i feared it would not stay up! so i tried the large  and it was big as well. i think i would have needed a medium. but as it is  it is not the cute a-line that appears in the picture. (i wonder how they even got it to look like that !?!?!) it is huge  hip-y  and bunchy. yuck.,Skirts
0,These lightweight  wide leg pilcro summer jeans are really cute  but did not look good on me. i love the fabric-a slightly 'nubby' no stretch chambray that is perfect for hot weather. the waist was a bit large and there was fabric to spare in the hip area. the legs are very wide  adding to the comfort factor of these! the details are really cute-contrasting fabric at the slash front and rear pockets. i got a size ten in these and they were big-i can imagine they will stretch out with wear so it,Pants
1,"I had been eyeing the maroon one and i snatched it as soon as it went on sale. when i pulled it out of the package  i could not believe how soft it was. literally  as a cloud. think of the softest  fluffiest baby blanket. also  the cut is extremely flattering. i am 5'7""  135 lb and the medium fit me perfectly  flowing  but not boxy. love it!",Fine gauge
1,"I ordered this in xs  i'm 5'4""  around 115lbs  and it fits perfectly. the material is very soft  but not see-through  and the romper is well-made. i wish it came in other colours  i'd buy more!",Sleep
0,"I like the colors  material and style of this sweater but not a fan of the sizing.  the xs/s was far too short for me and the m/l was great in length but had a tremendous amount of extra volume.  i am 5'/6"" size 8.",Sweaters
1,"I'm trying to buy more basic  versatile clothes and this dress in gray is great for that. definitely runs large-- i usually wear an 8 and it fits in a 6p. i'm  5'5"" and the petite falls where it does on the model. the regular was unflatteringly long and sack-like. quality seems ok for the sale price.",Dresses
1,The retailer store by me only carried these in the petites  but i've learned to always snag a petite just to see because sometimes the petites fit just as well  if not better  depending on the length of the outfit!  ______________  pros:  - looks exactly the same in person as online. color runs true.  - well made  good stitching  solid dress.  - great length in the sleeves.  - fits tts. i'm normally a size 10 or 12 and grabbed the 12p to see how it'd fit. other than being too short in length on my,Dresses
1,"I love this dress! it is more of a thick cotton linen than actual denim. it fits true to size in the sense that i am usually a size 6  but i would say it is smaller on top than normal size 6 dresses. i am 5' 8""  small busted  and a ""pear"" shape  so i like the more fitted style of the top with the a-line skirt. i love the length hitting just below the knee. it is flattering for my body type. seems well made and at a good price point.",Dresses
1,"I tried on the regular size at my store and it was too long for me  te sleeves were enourmous  and the dress fell mid-calf. but  i love the feel of hte mateiral  and if it were to fit properly  is very falttering. i will order the petite size later on to try  i liked it enough for that. the ""blue"" is a nice teal color. double layer  and extremely comfortable. the finish is laser cut  no stichting.",Dresses
1,Just received my second pair of pilcro legging jeans; having bought them last year as well. great for work  girls night out  date night. so comfortable  with lots of stretch; fortunately they hold their shape and don't stretch out. they feel like pjs  but are nice enough for work. my pair from last year have held up well (color-wise)  however some of the leg seam stitching unraveled-- hence the reason for 4 stars in quality. hopefully  these will fare better.  regardless  i highly recommend!,Jeans
-1,"The quality of the garment is high--a nice substantial yarn and a pretty crochet pattern  but the cut was totally off for me. i'm usually an xs/s  and was swimming in the xs. the arms in particular were huge and drapey  and the whole thing just hung on me (for reference  i'm 5'4""  120 lbs).",Sweaters
0,Another shirt i really wanted to love. i adore green but so few tops are made in this color. (please make more!!) however  this shirt didn't work for me. i think it's a matter of where your curves live. the shirt was true to size  but my boobs meant i was showing more cleavage than the model  and the top part felt more like a bib than embroidery. sad coz it is lovely and feels lovely on. probably a great shirt for different body types. would love to see more green clothing....,Knits
0,I followed the reviews and bought a larger size in the blue stripe. i am usually a size 8 but ordered a 12 (ok  maybe overkill). i usually have problems with sleeves being too tight  but this was way too big and tent like. i will be hopefully exchanging it in store for a smaller size. stay tuned for an update!,Blouses
-1,I had been eyeing this coat for a few weeks after it appeared in the email  and i finally decided to purchase it to treat myself. i was very excited to get it  as it is a beautiful coat online. however  once i received it i was very disappointed. the material is much thinner than i would expect for something that cost $168  and when i went to button it the button slipped right off the thread it was sewn onto the coat with. i checked the other buttons and all of them were loose as well.     perso,Outerwear
1,Im normally an xs and i bought size 2 and it fit great. very slimming and looks great with white capris.,Blouses
0,I'm not in love with this  but the husband thinks it looks cute and the sale price isn't bad so i'm keeping it. i got it in s  and am usually an xs or s in retailer tops (34b  26 inch waist  120lbs). if i had gone with xs it probably would've been too tight in the shoulders. however i could be 6 months pregnant and you wouldn't know it. it is very boxy in the torso  and i realize the design is for it to be flowy  as the back is partially split. but it looks relatively fitted on the model  which is,Knits
1,"The print on this is gorgeous  and it's incredibly comfortable. ultimately  i didn't buy it because the length was weird for me (i'm 5'7""); it just looked strange  like it was cutting me off at a weird point.",Dresses
1,I was a little hesitant about this dress at first because it looks a bit baggy on top on the model. but decided to order it online anyway based on reviews. well i must say  i'm so glad i did! i really love the shape of this dress. i'm heavy on top but it somehow minimizes that and it also accentuates my waist. the dress is very well made. if you order the right size for you  the slip dress will stay in place. i'm going to style it with high black platform heels  but i also like it with boots as,Dresses
1,I wasn't immediately attracted to this shirt  but decided to try it on. i loved it on!  it is comfortable and very flattering. i'm a small person  and the length wasn't overbearing on me. it was full  but the stitching around the chest gives it shape and is flattering to a smaller chested person. i'm not sure how it works on a fuller person  but my guess is it may surprise you!,Blouses
0,Looks so beautiful.... on a hanger. does not really do anything on a person. beautiful beading but the dress on is very sack-like. i will be returning it,Dresses
0,"I am 5' 10"" 135 lbs  normally a size 4l and ordered both a small in the navy and a medium in the beige. the elastic waist on both is not a tight/ muffin-top producing elastic like on some thinner banded leggings. in fact  the elastic is very loose  not very stretchy on either of the sizes. i think the s had been previously tried on  given the state of the packaging and the fact that the seat of the pant was already a bit stretched out. the m is definitely too large so i would say that these run",Legwear
0,The top as with most of ap's tops is well stitched. material is very uncomfortable. if you have large bust it is a little divulging. this may prompt you to wear something underneath to look modest and change the shape of the top!,Blouses
1,"Love this dress so much! i bought the cranberry color first  and i loved it so much  that i also bought it in black. i think it runs fairly true to size. i am 5'3"" and about 110  and the xs petite fit perfectly. i tried the xs  and it was pretty large on my frame. i love the fabric and flow of this dress  and i love the pockets.",Dresses
-1,"I didn't mind the ""scratchiness"" others proclaimed this garment had  but it is made very tight in the arms and across the back. looks great from the front  but uncomfortable.",Fine gauge
-1,I ordered this dress in the blood orange and have a few complaints. while it appears to be made with quality  it runs really large. also  in the picture the fabric appears to have a sheen and be somewhat dressy. the actual fabric is just flat cotton. it's a very casual dress  not as dressy as pictured. it's also quite shapeless on. i'm returning it.,Dresses
0,I love the wide straps but it runs small and is short. still great for layering. great  soft material. i hate that it is so tight and short but if i size up them the arm holes would be way too big.,Layering
1,This sweater is far more slouchy and relaxed in fit than in it seems in the photograph. definitely size down. honestly  i kinda love it anyways! the inside is so very soft  and it's perfect for a sleek errand-running or hiking kind of day!,Lounge
0,"As previously mentioned  this dress runs very large. i ordered accordingly  and the small was the right size for my frame  but it was just not flattering. i'm pear shaped  and i found the shoulders to be large  the neck a bit too high  and the overall cut to hug my figure in a very unflattering way. i'm 5'4""  140-ish  and maybe if i were a few pounds lighter and a few inches taller  it could've worked. i so wanted to love this  because it's soft and comfortable and cute  but back it goes.",Dresses
1,I was very hesitant to purchase this with such a high price tag but i just received it in the mail and it is absolutely beautiful. feels and looks high quality and i can't wait to pair it with the top the model is wearing in the photos. definitely worth it!,Skirts
0,I wanted to love this dress! i ordered it when there was a 20 percent off special and couldn't wait to get it. the colors are as depicted and the dress fit true to size. i also liked that it wasn't too short. what i didnt like was that the dress is lined in white  which you can plainly see in the picture  but i didnt notice before ordering. i just think it would have been much prettier lined in black. im disappointed and the dress is going back.,Dresses
0,The pattern of this skirt is adorable and looks better in person but the fabric isnt the best. it feels like an elastic fabric and is way to volumous. overall not my favorite.,Skirts
1,I bought this dress thinking it would be cute for christmas in florida but when i received it i wasn't so sure about a christmas dress. i like it for a casual night out with high boots. super cute!! i received many compliments!,Dresses
-1,This dress is a potato sack! from the picture i thought it was going to be a cute drop waist dress but the tailoring is so weird!! and it's huge on me  so maybe it would be better if i sized down but again based on the tailoring i think not. also the fabric is strange  not at all what i expected. i'm so sad :( i was really excited about this dress.,Dresses
-1,The length of this dress is bizarre.  i can't decide if it's supposed to lay on the floor or not touch it at all - i'm not sure if i like it either way.  also- at this price point  i would have hoped to have the included under layer to not be so transparent.  if you buy this dress  be prepared to invest in a slip and then have the slip tailored to match the high low hem line so that people cannot see your underwear.  the netting and details in this dress are beautiful but delicate- the one i pur,Dresses
-1,These are my all time comfiest shorts and i am obsessed with the lavender color. sadly  using free and clear detergent on a cold  delicate cycle made the color turn splotchy  and they are unwearable. this happened once and i exchanged for another pair  but i'll be returning this pair. i'll be sad to see my favorite color go  but there is obviously a defect in the dye used. maybe i'll try another color!,Shorts
1,Very flattering dress but i think the black is more of a washed out navy/black instead of a true black which made matching this with other black times (cardigan  tights etc) difficult.,Dresses
1,I had been admiring this dress for over a year and finally treated myself to it for the holidays. first  it is gorgeous and very thoughtfully designed to make you look amazing. where things fall off the rails for me is the fabric choice for the sleeves...they are sooo delicate and evidently snag far too easily. the dress that i received in the mail had two large snags (one in each sleeve) that were already running a bit. to me that was a huge red flag that i shouldn't be spending so much money o,Dresses
-1,Waist is tight and thighs and legs are not. -not flattering- ankle opening is too small  and they have a funny smell.,Jeans
0,Ordered this vest in both the xs and pxs. i liked the length and overall fit of the xs  however  i ended up returning both due to how the vest draped. the outer fabric is a bit more stiff which made the vest balloon out more then what i liked. overall  it?s not a terrible vest but just not for me.,Jackets
1,I bought this a little ago in the denim color. it has become a favorite so much that i bought another in white.,Knits
0,"I love the color (mustard) and design of this shirt! however  the description says it's made of cotton and i was disappointed to find when it arrived that it's actually made of 100% modal ? which is a big difference to me. i also think it runs small ? i ordered a medium (5'5""  125#  34c)  but would have had to order a large if i wanted the look pictured on the model. finally  the modal fabric is quite thin and i don't imagine it'll last too long without tearing. i'll probably keep it because i l",Knits
1,While this top does fit very loose  it is very cute and can be relaxed or you can dress it up. it is shorter in the front and longer in the back which makes the shirt take on a flattering look. i bought the green color and it is a very rich color  it will be perfect for fall! you may consider ordering a size down if your regular size tends to fit loose.,Knits
-1,This is a gorgeous print  but i found it too fussy for my taste.  it is quite shapeless so i tried doing a half tuck. it looked cute for about 2 seconds  but then i had to worry about keeping the shoulders down.,Blouses
0,"I'll start by saying that i loved this dress. i tried it on in the dressing room and knew i had to have it. the colors and design are beautiful and the fabric is soft. i did have to size up but it fit me perfectly once i did. i'm 5'1"" 130 lbs 34 d size 6 fit great.   the first time i pulled it out at home  i was gently pulling up the zipper and once it hits those ribbon areas on the side  the zipper seam split. i tried for a half hour to get it to realign. i finally decided to go exchange it for",Dresses
-1,I recommend this product  but with the following reservations.     the dye from the product colors my skin every time i wear this outfit. i love the fit and make of the jumper  but i hate that my skin looks blue by the end of the day. this is still happening after several washes  which makes me feel disappointed. it will dye your undergarments so choose wisely.,Pants
-1,This is the worst shirt i have ever tried on from retailer. it is basically a big shaggy box from the front  and from the side it looks like a tent. it is also short.,Blouses
-1,I really wanted to like these  but they just didn't look right on my 5'3 sorta bulky frame. i have big thighs and always feel out of place wearing leggings  so maybe i'm just not the right target for these  but they looked so cute and i wanted to give them a try. the waist was too high for my liking  and the leg openings were too big and gave me a stumpified look.,Jeans
-1,"I really wanted to love this sweater however it fell much shorter on my 5'10"" frame than it falls on the model  between my belly button and hip  and the sleeves ended just below my elbow and were much more voluminous than they appear in the product shot. i do have long monkey arms though  so on someone more petite it would probably fit more like the model shot.  the quality of the knit seems nice  however the zipper used is very slim and light weight and got stuck twice just while i was trying i",Fine gauge
0,I'm surprised to be unhappy with this... reading all the rave reviews. but  i had a different experience with it. the cut is funky... and seemed much more tapered on me than on the model in the picture. i think if you're very slim  this may work well  but for any curves or hips... not so flattering... imo. i think it's a pretty jacket... but not for me... it's going back. and ps... i paid $448 for it and see it's on sale for about 1/2 that just a week later. the discounted price may be a good de,Sweaters
